energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 0.0
3.8000000000000025; 0.0
3.9000000000000026; 0.0
4.000000000000003; 0.0
4.100000000000003; 0.0
4.200000000000003; 1.82381403e-316
4.3000000000000025; 4.2815436616761986e-297
4.400000000000003; 2.52662126461542e-279
4.5000000000000036; 5.471001121169644e-263
4.600000000000003; 6.059409550084139e-248
4.700000000000003; 4.599069009633789e-234
4.800000000000003; 3.097260756473445e-221
4.900000000000004; 2.3264669166130807e-209
5.0000000000000036; 4.9304398102453204e-204
5.100000000000003; 1.4185466013508752e-193
5.200000000000004; 8.63055360356281e-184
5.300000000000004; 1.2389682266346e-174
5.400000000000004; 4.6326640524798696e-166
5.5000000000000036; 4.9401288521919335e-158
5.600000000000004; 1.634414541431115e-150
5.700000000000005; 1.815161191133417e-143
5.800000000000004; 7.286108009315481e-137
5.900000000000004; 1.132991020770966e-130
6.000000000000004; 7.678323017108164e-216
6.100000000000005; 7.5445124620880065e-211
6.200000000000005; 2.5603087161572865e-205
6.300000000000004; 2.387649727322393e-199
6.400000000000005; 4.819715583511659e-193
6.500000000000005; 1.6650248613781518e-186
6.600000000000005; 7.671280050304371e-180
6.700000000000005; 4.0853880541667356e-173
6.800000000000005; 2.0478147417958388e-166
6.900000000000006; 8.315251643154959e-160
7.000000000000005; 2.4161660580600576e-153
7.100000000000005; 4.549216633032662e-147
7.2000000000000055; 3.8892579453359602e-208
7.300000000000006; 3.66155217033262e-200
7.400000000000006; 1.5162682238845839e-192
7.500000000000005; 2.7406076008281786e-185
7.600000000000006; 2.168117031148028e-178
7.700000000000006; 7.591075253134639e-172
7.800000000000006; 1.1970074536994064e-165
7.900000000000006; 8.691200104549492e-160
8.000000000000007; 2.980313146565103e-154
8.100000000000007; 5.14749798889936e-149
8.200000000000006; 4.58058068759942e-144
8.300000000000006; 2.2207005176049247e-139
8.400000000000006; 2.6412889550530517e-292
8.500000000000007; 1.2461007951863895e-283
8.600000000000007; 2.457094586017804e-275
8.700000000000006; 2.1468045298757098e-267
8.800000000000008; 8.765437719674932e-260
8.900000000000007; 1.7557618714809446e-252
9.000000000000007; 1.8037629261609376e-245
9.100000000000007; 9.899784681042275e-239
9.200000000000006; 3.0135548832298904e-232
9.300000000000008; 5.266492515823845e-226
9.400000000000007; 5.454659253259499e-220
9.500000000000007; 3.448065363859003e-214
9.600000000000009; 1.366921081569764e-208
9.700000000000008; 3.4849493834680647e-203
9.800000000000008; 5.848745884542723e-198
9.900000000000007; 6.603008527912793e-193
10.000000000000007; 5.116417256309068e-188
10.100000000000009; 2.7883354860192256e-183
10.200000000000008; 1.0760374973005223e-178
10.300000000000008; 2.9771516154203135e-174
10.40000000000001; 5.97650560881011e-170
10.500000000000009; 8.805414904971949e-166
10.600000000000009; 9.62721962436949e-162
10.700000000000008; 7.89422339086841e-158
