energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 2.969874144578126e-305
2.9000000000000017; 7.01175774541061e-282
3.0000000000000018; 2.413357878027211e-258
3.100000000000002; 7.801080377952988e-237
3.200000000000002; 9.993242207656029e-218
3.300000000000002; 1.08829095149481e-200
3.400000000000002; 1.909072701362931e-185
3.500000000000002; 9.237826263385853e-172
3.6000000000000023; 1.9437989156739795e-159
3.7000000000000024; 2.6188238891467626e-148
3.8000000000000025; 3.143674729361064e-138
3.9000000000000026; 4.463966194296464e-129
4.000000000000003; 9.570652814884073e-121
4.100000000000003; 5.0236252764942163e-113
4.200000000000003; 5.671007032917587e-106
4.3000000000000025; 1.6238034472475536e-99
4.400000000000003; 1.3620092246271733e-93
4.5000000000000036; 3.796256960901255e-88
4.600000000000003; 3.927746367896138e-83
4.700000000000003; 1.6629912932029193e-78
4.800000000000003; 3.140455110197872e-74
4.900000000000004; 2.854733865148244e-70
5.0000000000000036; 1.7020091367151445e-68
5.100000000000003; 5.215322901785267e-65
5.200000000000004; 9.520933930354197e-62
5.300000000000004; 1.0740390118594861e-58
5.400000000000004; 7.7376711654149885e-56
5.5000000000000036; 3.669267933828404e-53
5.600000000000004; 1.177933407932414e-50
5.700000000000005; 2.6280788985117002e-48
5.800000000000004; 4.176686401432089e-46
5.900000000000004; 4.838849960080466e-44
6.000000000000004; 1.972826045001907e-72
6.100000000000005; 9.103541857636129e-71
6.200000000000005; 6.349859435297358e-69
6.300000000000004; 6.2037869054958e-67
6.400000000000005; 7.840440624699936e-65
6.500000000000005; 1.1852416585082357e-62
6.600000000000005; 1.9722226667749198e-60
6.700000000000005; 3.444116009647398e-58
6.800000000000005; 5.894272658855981e-56
6.900000000000006; 9.403549151388886e-54
7.000000000000005; 1.3418653123230722e-51
7.100000000000005; 1.656960693246242e-49
7.2000000000000055; 7.299429457715185e-70
7.300000000000006; 3.320639595387733e-67
7.400000000000006; 1.1488376974636534e-64
7.500000000000005; 3.0149650768545734e-62
7.600000000000006; 6.007506374721711e-60
7.700000000000006; 9.122231700444e-58
7.800000000000006; 1.0617744852659363e-55
7.900000000000006; 9.543182951288122e-54
8.000000000000007; 6.679653987364103e-52
8.100000000000007; 3.7199068242982807e-50
8.200000000000006; 1.6607598843069056e-48
8.300000000000006; 6.055685766678288e-47
8.400000000000006; 6.416112522342692e-98
8.500000000000007; 4.994795645065904e-95
8.600000000000007; 2.907193629712108e-92
8.700000000000006; 1.2900231411981203e-89
8.800000000000008; 4.442129372466838e-87
8.900000000000007; 1.2063922479826576e-84
9.000000000000007; 2.62256635575423e-82
9.100000000000007; 4.626031470909422e-80
9.200000000000006; 6.7043966710522e-78
9.300000000000008; 8.075581859338896e-76
9.400000000000007; 8.17063622723583e-74
9.500000000000007; 7.012267850586927e-72
9.600000000000009; 5.1512719786081806e-70
9.700000000000008; 3.266370852865751e-68
9.800000000000008; 1.801721181289364e-66
9.900000000000007; 8.707910420114446e-65
10.000000000000007; 3.7124047385827545e-63
10.100000000000009; 1.4074998004673817e-61
10.200000000000008; 4.756371869415991e-60
