energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 0.0
3.8000000000000025; 0.0
3.9000000000000026; 0.0
4.000000000000003; 0.0
4.100000000000003; 0.0
4.200000000000003; 0.0
4.3000000000000025; 0.0
4.400000000000003; 0.0
4.5000000000000036; 0.0
4.600000000000003; 0.0
4.700000000000003; 7.64821171986e-312
4.800000000000003; 9.726808370282634e-295
4.900000000000004; 6.641443893002377e-279
5.0000000000000036; 8.39165360506138e-272
5.100000000000003; 7.398178577274665e-258
5.200000000000004; 8.217093064190418e-245
5.300000000000004; 1.3307002098599253e-232
5.400000000000004; 3.5846031057929054e-221
5.5000000000000036; 1.8126656386328897e-210
5.600000000000004; 1.9252314907622194e-200
5.700000000000005; 4.7703868238152325e-191
5.800000000000004; 3.0431788241872966e-182
5.900000000000004; 5.482373555629037e-174
6.000000000000004; 1.514799563008904e-287
6.100000000000005; 6.868178499407557e-281
6.200000000000005; 1.625760045856541e-273
6.300000000000004; 1.4812470113272858e-265
6.400000000000005; 3.778869386046417e-257
6.500000000000005; 1.973456828157286e-248
6.600000000000005; 1.51294723983881e-239
6.700000000000005; 1.4070550402977884e-230
6.800000000000005; 1.2070378442969603e-221
6.900000000000006; 7.819287753257374e-213
7.000000000000005; 3.2421694221232574e-204
7.100000000000005; 7.537873145997349e-196
7.2000000000000055; 2.838936401483814e-277
7.300000000000006; 1.2158695117384387e-266
7.400000000000006; 1.741946095064918e-256
7.500000000000005; 8.262836205859392e-247
7.600000000000006; 1.3024976885764488e-237
7.700000000000006; 6.924754731460076e-229
7.800000000000006; 1.2709519730111943e-220
7.900000000000006; 8.294171266397026e-213
8.000000000000007; 1.9907460593047246e-205
8.100000000000007; 1.9148212896968948e-198
8.200000000000006; 7.607244652796059e-192
8.300000000000006; 1.3447864516515443e-185
8.400000000000006; 0.0
8.500000000000007; 0.0
8.600000000000007; 0.0
8.700000000000006; 0.0
8.800000000000008; 0.0
8.900000000000007; 0.0
9.000000000000007; 0.0
9.100000000000007; 4.57967e-318
9.200000000000006; 2.020406732715957e-309
9.300000000000008; 4.252999142313111e-301
9.400000000000007; 4.456803650191047e-293
9.500000000000007; 2.417875789771149e-285
9.600000000000009; 7.041382264459113e-278
9.700000000000008; 1.1383137089872555e-270
9.800000000000008; 1.053780934415962e-263
9.900000000000007; 5.749840676431473e-257
10.000000000000007; 1.8994211666888363e-250
10.100000000000009; 3.924581640208068e-244
10.200000000000008; 5.118034482597135e-238
10.300000000000008; 4.282867147343187e-232
10.40000000000001; 2.3366649376337696e-226
10.500000000000009; 8.439818346735206e-221
10.600000000000009; 2.0480214734827178e-215
10.700000000000008; 3.3864594724460575e-210
10.800000000000008; 3.867916985435536e-205
10.90000000000001; 3.0918042068021874e-200
11.000000000000009; 1.7515261840410494e-195
11.100000000000009; 7.117841735734006e-191
11.20000000000001; 2.0992465424493877e-186
