energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 0.0
3.8000000000000025; 0.0
3.9000000000000026; 0.0
4.000000000000003; 0.0
4.100000000000003; 0.0
4.200000000000003; 0.0
4.3000000000000025; 0.0
4.400000000000003; 0.0
4.5000000000000036; 0.0
4.600000000000003; 0.0
4.700000000000003; 0.0
4.800000000000003; 0.0
4.900000000000004; 0.0
5.0000000000000036; 9.162105720821798e-308
5.100000000000003; 1.4343180499054584e-291
5.200000000000004; 1.589167613048482e-276
5.300000000000004; 1.5748234455130856e-262
5.400000000000004; 1.7211303918798937e-249
5.5000000000000036; 2.5032776041875783e-237
5.600000000000004; 5.736408788046251e-226
5.700000000000005; 2.411157390627562e-215
5.800000000000004; 2.1321588716495086e-205
5.900000000000004; 4.489959778801874e-196
6.000000000000004; 0.0
6.100000000000005; 0.0
6.200000000000005; 0.0
6.300000000000004; 6.849005e-318
6.400000000000005; 4.878905020987214e-308
6.500000000000005; 9.93336429968641e-298
6.600000000000005; 7.766222692481408e-293
6.700000000000005; 6.647279917573832e-282
6.800000000000005; 5.544675303755961e-271
6.900000000000006; 3.464511723334789e-260
7.000000000000005; 1.3040797609517078e-249
7.100000000000005; 2.482399459666973e-239
7.2000000000000055; 0.0
7.300000000000006; 0.0
7.400000000000006; 0.0
7.500000000000005; 0.0
7.600000000000006; 0.0
7.700000000000006; 0.0
7.800000000000006; 0.0
7.900000000000006; 0.0
8.000000000000007; 0.0
8.100000000000007; 0.0
8.200000000000006; 0.0
8.300000000000006; 0.0
8.400000000000006; 0.0
8.500000000000007; 0.0
8.600000000000007; 0.0
8.700000000000006; 0.0
8.800000000000008; 0.0
8.900000000000007; 0.0
9.000000000000007; 0.0
9.100000000000007; 0.0
9.200000000000006; 0.0
9.300000000000008; 0.0
9.400000000000007; 0.0
9.500000000000007; 0.0
9.600000000000009; 0.0
9.700000000000008; 0.0
9.800000000000008; 0.0
9.900000000000007; 0.0
10.000000000000007; 0.0
10.100000000000009; 0.0
10.200000000000008; 0.0
10.300000000000008; 9.3532906e-317
10.40000000000001; 8.773676572118716e-309
10.500000000000009; 4.4991261353744745e-301
10.600000000000009; 1.292097650892182e-293
10.700000000000008; 2.126576953040124e-286
10.800000000000008; 2.0502984422151885e-279
10.90000000000001; 1.1824798315556742e-272
11.000000000000009; 4.1618271556177294e-266
11.100000000000009; 9.110990259279053e-260
11.20000000000001; 1.2634016377009937e-253
11.30000000000001; 1.1291708615096502e-247
11.40000000000001; 6.613505081933194e-242
11.500000000000009; 2.578989594381456e-236
11.600000000000009; 6.79833123349847e-231
11.70000000000001; 1.2291108523368836e-225
11.80000000000001; 1.5454095319554277e-220
11.90000000000001; 1.3693925165898077e-215
12.00000000000001; 8.660944026087494e-211
12.10000000000001; 3.957689192027663e-206
12.20000000000001; 1.3219656203048532e-201
