energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 0.0
3.8000000000000025; 3.5e-323
3.9000000000000026; 1.577121644509035e-301
4.000000000000003; 8.164529908990375e-282
4.100000000000003; 1.3671459474977426e-263
4.200000000000003; 5.965238152151499e-247
4.3000000000000025; 1.0047166748532782e-231
4.400000000000003; 9.203846151114122e-218
4.5000000000000036; 6.190568617561509e-205
4.600000000000003; 3.978646021483951e-193
4.700000000000003; 3.081122310953266e-182
4.800000000000003; 3.528382793948415e-172
4.900000000000004; 7.162247080114739e-163
5.0000000000000036; 3.026897044965652e-154
5.100000000000003; 3.7872391658112357e-146
5.200000000000004; 1.260621915186501e-138
5.300000000000004; 1.2549196968384415e-131
5.400000000000004; 4.148650855253902e-125
5.5000000000000036; 5.003276530622287e-119
5.600000000000004; 2.3950801214252208e-113
5.700000000000005; 4.910353745533576e-108
5.800000000000004; 4.617530586416844e-103
5.900000000000004; 2.118952519241966e-98
6.000000000000004; 8.152625012536676e-172
6.100000000000005; 4.0851839772408333e-168
6.200000000000005; 6.4499847581716315e-164
6.300000000000004; 2.6170599217915005e-159
6.400000000000005; 2.2088243526788664e-154
6.500000000000005; 3.1517240202286762e-149
6.600000000000005; 8.812617484312711e-147
6.700000000000005; 2.5782319363420025e-141
6.800000000000005; 7.446257653181201e-136
6.900000000000006; 1.861319887427948e-130
7.000000000000005; 3.611204454128439e-125
7.100000000000005; 4.9823683722372167e-120
7.2000000000000055; 0.0
7.300000000000006; 0.0
7.400000000000006; 0.0
7.500000000000005; 1.088e-320
7.600000000000006; 9.90738880895765e-310
7.700000000000006; 2.859809284227266e-299
7.800000000000006; 2.740386656890431e-289
7.900000000000006; 9.135787513368471e-280
8.000000000000007; 1.1104195201188182e-270
8.100000000000007; 5.214343352803784e-262
8.200000000000006; 9.943105427434995e-254
8.300000000000006; 8.150539989647712e-246
8.400000000000006; 1.0943828267260255e-269
8.500000000000007; 1.4957341222471378e-261
8.600000000000007; 9.359111803163225e-254
8.700000000000006; 2.8032408342049965e-246
8.800000000000008; 4.188008148489021e-239
8.900000000000007; 3.24215192443031e-232
9.000000000000007; 1.347443412083456e-225
9.100000000000007; 3.1070029976288965e-219
9.200000000000006; 4.098819295041974e-213
9.300000000000008; 3.1835347827413065e-207
9.400000000000007; 1.4953169803407377e-201
9.500000000000007; 4.355386651064661e-196
9.600000000000009; 8.053850166869954e-191
9.700000000000008; 9.66598907165451e-186
9.800000000000008; 7.686935317135906e-181
9.900000000000007; 4.130287524837913e-176
10.000000000000007; 1.5271408620222962e-171
10.100000000000009; 3.958730283623112e-167
10.200000000000008; 7.290068558287751e-163
10.300000000000008; 9.671241108172398e-159
10.40000000000001; 9.36679057741696e-155
10.500000000000009; 6.70755256063974e-151
10.600000000000009; 3.5945759845803536e-147
10.700000000000008; 1.4582787638308816e-143
