energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 3.27900193e-316
2.300000000000001; 5.892467351516257e-281
2.4000000000000012; 7.662022387645946e-251
2.5000000000000013; 5.781040465130166e-225
2.6000000000000014; 1.3283437970267451e-202
2.7000000000000015; 3.519719835148735e-183
2.8000000000000016; 3.159307584941811e-166
2.9000000000000017; 2.3122523676708912e-151
3.0000000000000018; 2.836993461063582e-138
3.100000000000002; 1.6375541401608567e-126
3.200000000000002; 4.3561697628938604e-116
3.300000000000002; 8.22587701831295e-107
3.400000000000002; 1.5810971391042358e-98
3.500000000000002; 4.1857556062767026e-91
3.6000000000000023; 1.9697860704498905e-84
3.7000000000000024; 2.0455953552574147e-78
3.8000000000000025; 5.636116624608882e-73
3.9000000000000026; 4.8233640964233945e-68
4.000000000000003; 1.4680545763912987e-63
4.100000000000003; 1.9713608688029675e-59
4.200000000000003; 1.1527042376718386e-55
4.3000000000000025; 3.2102896912399282e-52
4.400000000000003; 4.605060579457513e-49
4.5000000000000036; 3.643739973592292e-46
4.600000000000003; 1.6889120995599283e-43
4.700000000000003; 4.835255739320957e-41
4.800000000000003; 8.959751919921604e-39
4.900000000000004; 1.119995810169991e-36
5.0000000000000036; 3.606483424686904e-239
5.100000000000003; 1.7757266992654188e-233
5.200000000000004; 6.9104555396525e-226
5.300000000000004; 5.450598713443224e-217
5.400000000000004; 2.6444612767522702e-207
5.5000000000000036; 4.533621035536214e-205
5.600000000000004; 1.0683765099263461e-194
5.700000000000005; 1.332646315985115e-184
5.800000000000004; 5.610414189316138e-175
5.900000000000004; 5.813967723141756e-166
6.000000000000004; 1.2045598656230443e-157
6.100000000000005; 4.636536040984214e-150
6.200000000000005; 3.92132379958206e-143
6.300000000000004; 8.837258073786018e-137
6.400000000000005; 6.252898982861414e-131
6.500000000000005; 1.5979473110706648e-125
6.600000000000005; 1.6631591692278732e-120
6.700000000000005; 7.818226632117583e-116
6.800000000000005; 1.8150340625876098e-111
6.900000000000006; 2.2484833037481e-107
7.000000000000005; 1.589837712185755e-103
7.100000000000005; 6.803795935596543e-100
7.2000000000000055; 1.6200868739073116e-96
7.300000000000006; 2.956106460389537e-93
7.400000000000006; 3.7377598582351298e-90
7.500000000000005; 3.3903915182852226e-87
7.600000000000006; 2.2744243210944228e-84
7.700000000000006; 1.1591546519703015e-81
7.800000000000006; 4.59569170135674e-79
7.900000000000006; 1.4473951498522777e-76
8.000000000000007; 3.6887488776052996e-74
8.100000000000007; 7.72165859005292e-72
8.200000000000006; 1.3362018139066471e-69
8.300000000000006; 1.9211489753506896e-67
8.400000000000006; 2.3069668404770334e-65
8.500000000000007; 2.3260624943301854e-63
8.600000000000007; 1.9798644477878994e-61
8.700000000000006; 1.4303022446063453e-59
8.800000000000008; 8.81736648496759e-58
8.900000000000007; 4.663303161718995e-56
9.000000000000007; 2.1271191315132567e-54
9.100000000000007; 8.41200753868745e-53
9.200000000000006; 2.898966612345082e-51
9.300000000000008; 8.749893921491156e-50
9.400000000000007; 2.3243872275416192e-48
9.500000000000007; 5.460554165342457e-47
9.600000000000009; 1.1397447445928162e-45
9.700000000000008; 2.1231610135267278e-44
9.800000000000008; 3.545397423925444e-43
9.900000000000007; 5.3296094577020544e-42
