energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 0.0
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 1.7509708483077e-311
3.8000000000000025; 1.0090667234684994e-289
3.9000000000000026; 5.412528363713967e-270
4.000000000000003; 4.644819105169515e-252
4.100000000000003; 1.5103045351994408e-235
4.200000000000003; 1.7655155987713922e-220
4.3000000000000025; 1.0621280949506394e-206
4.400000000000003; 4.497191600111843e-194
4.5000000000000036; 1.762745068106113e-182
4.600000000000003; 8.136323132391614e-172
4.700000000000003; 5.466102815935566e-162
4.800000000000003; 6.444421529244542e-153
4.900000000000004; 1.5734958144941433e-144
5.0000000000000036; 0.0
5.100000000000003; 0.0
5.200000000000004; 0.0
5.300000000000004; 0.0
5.400000000000004; 0.0
5.5000000000000036; 0.0
5.600000000000004; 0.0
5.700000000000005; 0.0
5.800000000000004; 0.0
5.900000000000004; 0.0
6.000000000000004; 0.0
6.100000000000005; 0.0
6.200000000000005; 0.0
6.300000000000004; 0.0
6.400000000000005; 0.0
6.500000000000005; 0.0
6.600000000000005; 0.0
6.700000000000005; 0.0
6.800000000000005; 0.0
6.900000000000006; 0.0
7.000000000000005; 0.0
7.100000000000005; 0.0
7.2000000000000055; 0.0
7.300000000000006; 0.0
7.400000000000006; 0.0
7.500000000000005; 0.0
7.600000000000006; 0.0
7.700000000000006; 0.0
7.800000000000006; 4.4607054484e-314
7.900000000000006; 4.388826898264026e-304
8.000000000000007; 1.8514686444463262e-294
8.100000000000007; 3.5550227332019296e-285
8.200000000000006; 3.187779165805265e-276
8.300000000000006; 1.3622103446519571e-267
8.400000000000006; 2.832470586579346e-259
8.500000000000007; 2.9274232313049977e-251
8.600000000000007; 1.536532775456314e-243
8.700000000000006; 4.18515243416409e-236
8.800000000000008; 6.0444330104392104e-229
8.900000000000007; 4.7290575543337016e-222
9.000000000000007; 2.0472329119471785e-215
9.100000000000007; 5.007242363493856e-209
9.200000000000006; 7.062734070686854e-203
9.300000000000008; 5.861532154164977e-197
9.400000000000007; 2.918998832851776e-191
9.500000000000007; 8.890923584270595e-186
9.600000000000009; 1.6874479795113893e-180
9.700000000000008; 2.0320375242353618e-175
9.800000000000008; 1.580009503692126e-170
9.900000000000007; 8.068290824273245e-166
10.000000000000007; 2.750562393430853e-161
10.100000000000009; 6.3617743769566e-157
10.200000000000008; 1.0165173711932532e-152
10.300000000000008; 1.1417311500951099e-148
10.40000000000001; 9.162812112793284e-145
10.500000000000009; 5.335957538714975e-141
10.600000000000009; 2.287932878276664e-137
10.700000000000008; 7.323195507778689e-134
10.800000000000008; 1.7727056155589646e-130
10.90000000000001; 3.2854703835230463e-127
11.000000000000009; 4.716754605566833e-124
11.100000000000009; 5.303532283837515e-121
11.20000000000001; 4.719577120267438e-118
11.30000000000001; 3.357070507579651e-115
11.40000000000001; 1.9267226146899835e-112
11.500000000000009; 9.002286750016434e-110
