energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
117.60000000000011; 0.287736079791601; 2.2702376695557316; 8.809650314679981
117.7000000000001; 0.2873255013940181; 2.2669982059988025; 8.822239006222912
117.8000000000001; 0.28691622286688684; 2.263768998419737; 8.834823700634361
117.9000000000001; 0.28650823880552206; 2.260550004175569; 8.847404376393822
118.0000000000001; 0.28610154383234954; 2.257341180837238; 8.859981012078151
118.10000000000011; 0.2856961325967501; 2.254142486188358; 8.872553586361349
118.2000000000001; 0.28529199977489916; 2.2509538782239544; 8.885122078014492
118.30000000000011; 0.2848891400696133; 2.2477753151492488; 8.897686465905526
118.4000000000001; 0.2844875482101941; 2.2446067553784315; 8.910246728999121
118.5000000000001; 0.2840872189522714; 2.241448157533421; 8.922802846356614
118.60000000000011; 0.28368814707765333; 2.238299480442685; 8.93535479713575
118.7000000000001; 0.28329032739417337; 2.2351606831400277; 8.94790256059056
118.80000000000011; 0.28289375473553896; 2.2320317248634023; 8.96044611607121
118.9000000000001; 0.28249842396117963; 2.228912565053707; 8.97298544302391
119.0000000000001; 0.2821043299560996; 2.2258031633536257; 8.985520520990692
119.10000000000011; 0.28171146763073035; 2.222703479606462; 8.998051329609234
119.2000000000001; 0.28131983192078003; 2.219613473854954; 9.010577848612819
119.30000000000011; 0.2809294177870924; 2.216533106340159; 9.023100057830002
119.4000000000001; 0.28054022021549546; 2.213462337500259; 9.035617937184648
119.5000000000001; 0.2801522342166628; 2.2104011279694693; 9.0481314666956
119.60000000000011; 0.2797654548259644; 2.207349438576859; 9.060640626476689
119.7000000000001; 0.2793798771033296; 2.2043072303452704; 9.07314539673642
119.80000000000011; 0.27899549613310304; 2.201274464490183; 9.085645757777879
119.9000000000001; 0.27861230702390455; 2.198251102418607; 9.09814168999855
120.0000000000001; 0.27823030490848766; 2.1952371057279674; 9.110633173890232
120.10000000000011; 0.27784948494360345; 2.192232436205031; 9.123120190038772
120.2000000000001; 0.2774698423098628; 2.1892370558248175; 9.135602719123897
120.30000000000011; 0.27709137221159574; 2.1862509267494903; 9.148080741919193
120.4000000000001; 0.27671406987672176; 2.1832740113273346; 9.160554239291695
120.5000000000001; 0.2763379305566062; 2.180306272091623; 9.173023192202027
120.60000000000011; 0.2759629495259346; 2.1773476717596236; 9.185487581703937
120.7000000000001; 0.2755891220825745; 2.1743981732315127; 9.197947388944277
120.80000000000011; 0.2752164435474417; 2.171457739589315; 9.210402595162904
120.9000000000001; 0.2748449092643742; 2.1685263340959127; 9.222853181692287
121.00000000000011; 0.27447451459999384; 2.165603920193951; 9.235299129957616
121.10000000000011; 0.2741052549435853; 2.1626904615048876; 9.247740421476308
121.2000000000001; 0.2737371257069568; 2.159785921827889; 9.26017703785819
121.30000000000011; 0.27337012232432106; 2.1568902651388933; 9.272608960805012
121.4000000000001; 0.27300424025216286; 2.1540034555895646; 9.285036172110443
121.50000000000011; 0.27263947496911334; 2.1511254575063044; 9.297458653659854
121.60000000000011; 0.27227582197582323; 2.1482562353892454; 9.309876387430187
121.7000000000001; 0.27191327679484134; 2.145395753911298; 9.322289355489657
121.80000000000011; 0.2715518349704856; 2.142543977917131; 9.334697539997732
121.9000000000001; 0.2711914920687242; 2.139700872422234; 9.34710092320481
122.00000000000011; 0.2708322436770503; 2.1368664026119264; 9.359499487452128
122.10000000000011; 0.27047408540436024; 2.1340405338404023; 9.371893215171578
122.2000000000001; 0.27011701288083445; 2.1312232316297837; 9.384282088885476
122.30000000000011; 0.2697610217578148; 2.1284144616691587; 9.396666091206443
122.4000000000001; 0.26940610770768786; 2.125614189813657; 9.409045204837154
122.50000000000011; 0.26905226642376256; 2.1228223820834864; 9.421419412570259
122.60000000000011; 0.2686994936201565; 2.1200390046630346; 9.433788697288076
122.7000000000001; 0.26834778503167656; 2.117264023899928; 9.446153041962468
122.80000000000011; 0.2679971364137019; 2.1144974063041078; 9.458512429654688
122.9000000000001; 0.267647543542069; 2.1117391185469243; 9.470866843515163
123.00000000000011; 0.26729900221295744; 2.108989127460234; 9.483216266783295
123.10000000000011; 0.2669515082427747; 2.106247400035492; 9.495560682787303
123.2000000000001; 0.2666050574680448; 2.1035139034228734; 9.50790007494396
123.30000000000011; 0.26625964574529204; 2.100788604930354; 9.52023442675854
123.4000000000001; 0.26591526895093043; 2.098071472022841; 9.532563721824568
123.50000000000011; 0.2655719229811556; 2.095362472321318; 9.544887943823525
123.60000000000011; 0.26522960375182947; 2.0926615736019345; 9.557207076524833
123.7000000000001; 0.2648883071983721; 2.0899687437951555; 9.56952110378559
123.80000000000011; 0.2645480292756534; 2.0872839509849053; 9.581830009550355
123.9000000000001; 0.26420876595788567; 2.0846071634077177; 9.594133777850931
124.00000000000011; 0.26387051323851185; 2.0819383494518586; 9.606432392806292
124.10000000000011; 0.2635332671301018; 2.079277477656503; 9.618725838622296
124.2000000000001; 0.263197023664245; 2.076624516710893; 9.631014099591503
124.30000000000011; 0.2628617788914443; 2.0739794354534955; 9.643297160093011
124.4000000000001; 0.2625275288810114; 2.07134220287118; 9.655575004592244
124.50000000000011; 0.2621942697209626; 2.0687127880983947; 9.667847617640742
