energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
1.0; 8748.104068635337; 71297.048159378; 0.0002805165223010613
1.1; 7522.2894294085245; 61306.65884967948; 0.00032622883672455365
1.2000000000000002; 6094.590002956079; 49670.90852409205; 0.0004026501748060303
1.3000000000000003; 5021.9809874195225; 40929.14504746911; 0.0004886493469825537
1.4000000000000004; 4198.110059703565; 34214.59698658405; 0.000584545830185936
1.5000000000000004; 3553.188710826469; 28958.487993235725; 0.0006906437934422441
1.6000000000000005; 3032.3234934331117; 24713.43647147986; 0.0008092763636121862
1.7000000000000006; 2600.291209021941; 21192.37335352882; 0.0009437357329621473
1.8000000000000007; 2249.5489686980272; 18333.82409488892; 0.001090879889350284
1.9000000000000008; 1961.4597057092699; 15985.89660153055; 0.0012511028000822377
2.000000000000001; 1722.3510318360186; 14037.160909463551; 0.0014247895374994548
2.100000000000001; 1515.5376139840253; 12351.631553969806; 0.0016192192839149266
2.200000000000001; 1341.5376482699655; 10933.53183340022; 0.0018292350820165123
2.300000000000001; 1193.9921551685593; 9731.036064623759; 0.0020552796091988673
2.4000000000000012; 1146.0021843879138; 9339.917802761498; 0.00214134646817627
2.5000000000000013; 1065.9992791306645; 8687.894124914916; 0.0023020538363427477
2.6000000000000014; 1003.4235195023666; 8177.901683944288; 0.0024456151190061495
2.7000000000000015; 945.2891446857709; 7704.106529189034; 0.002596018100765448
2.8000000000000016; 860.3680169163559; 7011.999337868301; 0.0028522535494249126
2.9000000000000017; 794.3330157134122; 6473.81407806431; 0.003089368918975823
3.0000000000000018; 727.8355029501014; 5931.859349043327; 0.0033716241102759023
3.100000000000002; 667.0655273687004; 5436.584048054909; 0.0036787806135647923
3.200000000000002; 613.0817683280785; 4996.61641187384; 0.004002708703528347
3.300000000000002; 564.9477424140761; 4604.32410067472; 0.004343742873589022
3.400000000000002; 521.8792939587732; 4253.316245764002; 0.004702213248290335
3.500000000000002; 483.216355079606; 3938.213293898789; 0.0050784450986909885
3.6000000000000023; 448.4004730353428; 3654.4638552380443; 0.0054727590126068554
3.7000000000000024; 416.95689379558587; 3398.198684434025; 0.005885471056066585
3.8000000000000025; 388.4801845663138; 3166.113504215458; 0.006316892926729064
3.9000000000000026; 362.6226249621396; 2955.374393441438; 0.006767332099913963
4.000000000000003; 339.0847789379383; 2763.5409483441977; 0.007237091967818749
4.100000000000003; 317.2735750535313; 2585.7796366862804; 0.007734611146381496
4.200000000000003; 297.3480406726171; 2423.3865314818295; 0.008252913738763162
4.3000000000000025; 279.1057092049272; 2274.711530020157; 0.008792323657770693
4.400000000000003; 262.3698805740955; 2138.3145266788783; 0.009353160982852689
4.5000000000000036; 246.98585596622607; 2012.9347261247426; 0.009935741949518432
4.600000000000003; 232.8177876078399; 1897.4649690038952; 0.010540379046101347
4.700000000000003; 219.74603593734358; 1790.9301928893503; 0.011167381106984144
4.800000000000003; 207.66494374550732; 1692.4692915258847; 0.011817053402468851
4.900000000000004; 196.48095446371917; 1601.3197788793113; 0.012489697725458097
5.0000000000000036; 191.4650023622522; 1560.4397692523555; 0.01281689969333612
5.100000000000003; 181.61525158305423; 1480.164300401892; 0.013512013493751762
5.200000000000004; 172.40096051498315; 1405.0678281971127; 0.01423418827094108
5.300000000000004; 163.7773117476517; 1334.7850907433615; 0.014983685492667365
5.400000000000004; 155.70388275872466; 1268.9866444836061; 0.015760607163945905
5.5000000000000036; 148.14358007311242; 1207.3701775958662; 0.016564927949292492
5.600000000000004; 141.06195471882145; 1149.654930958395; 0.01739652434955179
5.700000000000005; 134.4267869218132; 1095.5783134127776; 0.018255198880031742
5.800000000000004; 128.20784794171004; 1044.893960724937; 0.019140698244752223
5.900000000000004; 122.37676933840144; 997.3706701079718; 0.020052725229863507
6.000000000000004; 202.58485845421063; 1651.0665964018167; 0.012113381763997993
6.100000000000005; 197.8832859504959; 1612.7487804965415; 0.01240118748925192
6.200000000000005; 192.6747714602493; 1570.299387401032; 0.012736424761077924
6.300000000000004; 187.0528114525129; 1524.4804133379803; 0.013119223982818048
6.400000000000005; 181.11501350883412; 1476.0873600969983; 0.01354933355616956
6.500000000000005; 174.9574589946065; 1425.903290806043; 0.014026196677542051
6.600000000000005; 168.6821403873013; 1374.7594441565057; 0.01454799971370348
6.700000000000005; 162.34756824919; 1323.1326812308987; 0.015115642054426602
6.800000000000005; 156.03777185768234; 1271.7078406401113; 0.015726882669790762
6.900000000000006; 149.8141200421683; 1220.9850783436716; 0.016380216560165514
7.000000000000005; 143.72733628537324; 1171.377790725792; 0.017073910875165126
7.100000000000005; 137.81801784071524; 1123.2168454018292; 0.01780600075744504
7.2000000000000055; 195.3290310686633; 1591.931603209606; 0.012563353827310535
7.300000000000006; 187.8196856650478; 1530.7304381701397; 0.013065657741743432
7.400000000000006; 180.64625180147354; 1472.2669521820094; 0.013584492927969693
7.500000000000005; 173.81188652595284; 1416.5668751865157; 0.01411864159068851
7.600000000000006; 167.31545500599705; 1363.620958298876; 0.01466683236150176
