energy (kev); u_mass (cm2/g); u_linear (cm-1); optimal_thickness (mm)
113.8000000000001; 0.1588631236732878; 0.4193986464974798; 47.68732604891747
113.9000000000001; 0.15878497979320289; 0.41919234665405564; 47.71079472141528
114.0000000000001; 0.15870701785704655; 0.4189865271426029; 47.73423178161755
114.1000000000001; 0.15862923713636362; 0.41878118604; 47.757637321581335
114.2000000000001; 0.1585516369064603; 0.4185763214330552; 47.7810114330576
114.3000000000001; 0.15847421644638116; 0.41837193141844625; 47.8043542074921
114.4000000000001; 0.15839697503888656; 0.4181680141026605; 47.827665736026354
114.5000000000001; 0.1583199119704295; 0.4179645676019339; 47.850946109498544
114.60000000000011; 0.15824302653113356; 0.4177615900421926; 47.87419541844444
114.7000000000001; 0.15816631801477027; 0.4175590795589935; 47.89741375309829
114.8000000000001; 0.15808978571873655; 0.4173570342974645; 47.92060120339393
114.9000000000001; 0.15801342894403314; 0.4171554524122475; 47.9437578589655
115.0000000000001; 0.1579372469952424; 0.4169543320674399; 47.96688380914847
115.10000000000011; 0.15786123918050662; 0.4167536714365375; 47.989979142980545
115.2000000000001; 0.15778540481150635; 0.4165534687023768; 48.01304394920258
115.3000000000001; 0.15770974320343895; 0.4163537220570788; 48.03607831625955
115.4000000000001; 0.15763425367499692; 0.4161544297019919; 48.059082332301486
115.5000000000001; 0.1575589355483476; 0.4159555898476377; 48.08205608518422
115.60000000000011; 0.15748378814911118; 0.4157572007136535; 48.10499966247054
115.7000000000001; 0.15740881080633998; 0.41555926052873754; 48.12791315143108
115.8000000000001; 0.15733400285249866; 0.41536176753059645; 48.15079663904492
115.9000000000001; 0.15725936362344178; 0.41516471996588633; 48.17365021200111
116.0000000000001; 0.15718489245839584; 0.41496811609016504; 48.19647395669879
116.10000000000011; 0.15711058869993652; 0.4147719541678324; 48.21926795924887
116.2000000000001; 0.15703645169396974; 0.41457623247208014; 48.24203230547451
116.3000000000001; 0.15696248078971192; 0.4143809492848395; 48.26476708091204
116.4000000000001; 0.15688867533966921; 0.41418610289672675; 48.287472370812026
116.5000000000001; 0.1568150346996181; 0.41399169160699184; 48.31014826014016
116.60000000000011; 0.1567415582285859; 0.4137977137234668; 48.33279483357809
116.7000000000001; 0.15666824528883155; 0.41360416756251533; 48.35541217552419
116.8000000000001; 0.1565950952458254; 0.4134110514489791; 48.378000370094824
116.9000000000001; 0.15652210746823061; 0.41321836371612886; 48.40055950112499
117.0000000000001; 0.156449281327884; 0.41302610270561374; 48.42308965216925
117.10000000000011; 0.15637661619977727; 0.41283426676741203; 48.44559090650259
117.2000000000001; 0.15630411146203751; 0.41264285425977903; 48.468063347121515
117.3000000000001; 0.15623176649590903; 0.4124518635491999; 48.490507056744754
117.4000000000001; 0.15615958068573488; 0.4122612930103401; 48.512922117814185
117.5000000000001; 0.15608755341893793; 0.4120711410259962; 48.5353086124958
117.60000000000011; 0.15601568408600322; 0.41188140598704853; 48.55766662268045
117.7000000000001; 0.15594397208045888; 0.41169208629241144; 48.579996229984985
117.8000000000001; 0.1558724167988589; 0.41150318034898753; 48.602297515752866
117.9000000000001; 0.15580101764076487; 0.4113146865716193; 48.62457056105519
118.0000000000001; 0.15572977400872778; 0.41112660338304136; 48.64681544669163
118.10000000000011; 0.15565868530827098; 0.4109389292138354; 48.669032253191176
118.2000000000001; 0.15558775094787197; 0.41075166250238204; 48.69122106081315
118.30000000000011; 0.15551697033894568; 0.41056480169481663; 48.713381949547916
118.4000000000001; 0.1554463428958265; 0.410378345244982; 48.735514999117896
