0.000000000000000000e+00;5.000000000000000105e-09
4.987499999999999711e-01;5.000000000000000105e-09
9.975100000000001188e-01;3.700000000000000044e-08
1.496300000000000185e+00;5.599999999999999852e-08
1.994999999999999885e+00;7.199999999999999621e-08
2.493799999999999795e+00;8.200000000000000635e-08
2.992499999999999716e+00;9.399999999999999469e-08
3.491300000000000292e+00;9.800000000000000404e-08
3.989999999999999769e+00;9.099999999999999429e-08
4.488800000000000345e+00;9.200000000000000325e-08
4.987499999999999822e+00;8.399999999999999779e-08
5.486299999999999955e+00;9.999999999999999547e-08
5.984999999999999432e+00;1.050000000000000005e-07
6.483799999999999564e+00;7.799999999999999700e-08
6.982499999999999929e+00;7.300000000000000517e-08
7.481300000000000061e+00;7.499999999999999661e-08
7.979999999999999538e+00;6.499999999999999971e-08
8.478799999999999670e+00;4.399999999999999695e-08
8.977600000000000691e+00;6.800000000000000010e-08
9.476300000000000168e+00;4.499999999999999929e-08
9.975100000000001188e+00;4.100000000000000317e-08
1.047400000000000020e+01;3.200000000000000199e-08
1.097300000000000075e+01;4.199999999999999889e-08
1.147100000000000009e+01;4.499999999999999929e-08
1.196999999999999886e+01;5.599999999999999852e-08
1.246899999999999942e+01;4.699999999999999734e-08
1.296799999999999997e+01;7.100000000000000049e-08
1.346600000000000108e+01;5.999999999999999464e-08
1.396499999999999986e+01;4.900000000000000202e-08
1.446399999999999864e+01;5.800000000000000320e-08
1.496300000000000097e+01;7.400000000000000089e-08
1.546100000000000030e+01;6.299999999999999503e-08
1.595999999999999908e+01;7.600000000000000556e-08
1.645900000000000318e+01;9.599999999999999936e-08
1.695800000000000196e+01;1.110000000000000013e-07
1.745599999999999952e+01;1.379999999999999916e-07
1.795499999999999829e+01;1.429999999999999967e-07
1.845400000000000063e+01;1.790000000000000014e-07
1.895299999999999940e+01;2.109999999999999968e-07
1.945100000000000051e+01;2.669999999999999953e-07
1.994999999999999929e+01;3.390000000000000048e-07
2.044899999999999807e+01;4.119999999999999835e-07
2.094800000000000040e+01;5.120000000000000319e-07
2.144600000000000151e+01;6.129999999999999966e-07
2.194500000000000028e+01;7.500000000000000190e-07
2.244399999999999906e+01;7.959999999999999809e-07
2.294300000000000139e+01;9.900000000000000505e-07
2.344099999999999895e+01;1.123000000000000090e-06
2.393999999999999773e+01;1.292999999999999945e-06
2.443900000000000006e+01;1.461000000000000073e-06
2.493799999999999883e+01;1.644000000000000057e-06
2.543599999999999994e+01;1.892999999999999918e-06
2.593499999999999872e+01;1.999999999999999909e-06
2.643399999999999750e+01;2.145999999999999867e-06
2.693299999999999983e+01;2.522000000000000163e-06
2.743100000000000094e+01;2.650000000000000039e-06
2.792999999999999972e+01;2.826000000000000133e-06
2.842899999999999849e+01;2.912999999999999893e-06
2.892799999999999727e+01;3.194999999999999903e-06
2.942600000000000193e+01;3.317000000000000175e-06
2.992500000000000071e+01;3.598000000000000110e-06
3.042399999999999949e+01;3.688000000000000096e-06
3.092299999999999827e+01;3.841000000000000155e-06
3.142099999999999582e+01;3.967999999999999956e-06
3.191999999999999815e+01;4.169000000000000234e-06
3.241900000000000404e+01;4.340999999999999603e-06
3.291800000000000637e+01;4.492000000000000360e-06
3.341600000000000392e+01;4.597000000000000202e-06
3.391499999999999915e+01;4.706999999999999996e-06
3.441400000000000148e+01;4.782000000000000125e-06
3.491299999999999670e+01;4.960999999999999597e-06
3.541100000000000136e+01;4.930000000000000232e-06
3.590999999999999659e+01;4.889999999999999768e-06
3.640899999999999892e+01;4.945999999999999740e-06
3.690800000000000125e+01;4.959000000000000293e-06
3.740599999999999881e+01;5.074999999999999691e-06
3.790500000000000114e+01;5.156000000000000271e-06
3.840400000000000347e+01;5.125000000000000059e-06
3.890299999999999869e+01;5.110999999999999854e-06
3.940099999999999625e+01;5.100999999999999950e-06
3.989999999999999858e+01;5.066999999999999937e-06
4.039900000000000091e+01;5.076000000000000190e-06
4.089799999999999613e+01;5.044000000000000327e-06
4.139700000000000557e+01;5.073000000000000388e-06
4.189500000000000313e+01;4.862999999999999857e-06
4.239399999999999835e+01;4.826000000000000042e-06
4.289300000000000068e+01;4.879000000000000212e-06
4.339200000000000301e+01;4.850999999999999803e-06
4.389000000000000057e+01;4.913999999999999877e-06
4.438899999999999579e+01;4.661999999999999579e-06
4.488799999999999812e+01;4.697000000000000091e-06
4.538699999999999335e+01;4.464999999999999602e-06
4.588500000000000512e+01;4.364000000000000061e-06
4.638400000000000034e+01;4.374999999999999617e-06
4.688300000000000267e+01;4.303999999999999788e-06
4.738199999999999790e+01;4.215999999999999953e-06
4.787999999999999545e+01;4.087999999999999654e-06
4.837899999999999778e+01;3.856999999999999663e-06
4.887800000000000011e+01;3.877999999999999971e-06
4.937699999999999534e+01;3.708999999999999979e-06
4.987500000000000000e+01;3.638000000000000151e-06
5.037400000000000233e+01;3.480999999999999791e-06
5.087300000000000466e+01;3.398999999999999983e-06
5.137199999999999989e+01;3.396999999999999833e-06
5.186999999999999744e+01;2.984999999999999796e-06
5.236899999999999977e+01;2.870000000000000050e-06
5.286799999999999500e+01;2.866000000000000173e-06
5.336699999999999733e+01;2.725000000000000168e-06
5.386500000000000199e+01;2.540999999999999897e-06
5.436400000000000432e+01;2.419000000000000048e-06
5.486299999999999955e+01;2.144000000000000140e-06
5.536200000000000188e+01;2.066000000000000209e-06
5.585999999999999943e+01;1.929000000000000081e-06
5.635900000000000176e+01;1.749999999999999974e-06
5.685799999999999699e+01;1.616999999999999934e-06
5.735699999999999932e+01;1.343000000000000101e-06
5.785499999999999687e+01;1.252999999999999904e-06
5.835400000000000631e+01;1.016000000000000098e-06
5.885300000000000153e+01;8.080000000000000354e-07
5.935200000000000387e+01;5.880000000000000242e-07
5.985000000000000142e+01;3.030000000000000001e-07
6.034899999999999665e+01;3.700000000000000044e-08
