0.000000000000000000e+00;2.300000000000000081e-08
4.987499999999999711e-01;2.300000000000000081e-08
9.975100000000001188e-01;8.229999999999999977e-07
1.496300000000000185e+00;8.940000000000000379e-07
1.994999999999999885e+00;1.021000000000000050e-06
2.493799999999999795e+00;1.027000000000000077e-06
2.992499999999999716e+00;1.086999999999999926e-06
3.491300000000000292e+00;1.089000000000000077e-06
3.989999999999999769e+00;1.089999999999999940e-06
4.488800000000000345e+00;1.075000000000000084e-06
4.987499999999999822e+00;1.171000000000000096e-06
5.486299999999999955e+00;1.083999999999999913e-06
5.984999999999999432e+00;1.095999999999999967e-06
6.483799999999999564e+00;1.109999999999999960e-06
6.982499999999999929e+00;1.111000000000000035e-06
7.481300000000000061e+00;1.120999999999999940e-06
7.979999999999999538e+00;1.123000000000000090e-06
8.478799999999999670e+00;9.779999999999999960e-07
8.977600000000000691e+00;1.092000000000000090e-06
9.476300000000000168e+00;1.010999999999999934e-06
9.975100000000001188e+00;9.879999999999999002e-07
1.047400000000000020e+01;1.035999999999999907e-06
1.097300000000000075e+01;9.299999999999999897e-07
1.147100000000000009e+01;1.035000000000000043e-06
1.196999999999999886e+01;1.027999999999999941e-06
1.246899999999999942e+01;9.280000000000000512e-07
1.296799999999999997e+01;9.479999999999999656e-07
1.346600000000000108e+01;9.309999999999999589e-07
1.396499999999999986e+01;9.110000000000000445e-07
1.446399999999999864e+01;8.570000000000000110e-07
1.496300000000000097e+01;8.859999999999999663e-07
1.546100000000000030e+01;8.530000000000000281e-07
1.595999999999999908e+01;9.350000000000000477e-07
1.645900000000000318e+01;9.199999999999999795e-07
1.695800000000000196e+01;9.810000000000000096e-07
1.745599999999999952e+01;9.900000000000000505e-07
1.795499999999999829e+01;1.131999999999999919e-06
1.845400000000000063e+01;1.225999999999999993e-06
1.895299999999999940e+01;1.331000000000000047e-06
1.945100000000000051e+01;1.486999999999999908e-06
1.994999999999999929e+01;1.818000000000000000e-06
2.044899999999999807e+01;1.966999999999999971e-06
2.094800000000000040e+01;2.353000000000000172e-06
2.144600000000000151e+01;2.746000000000000051e-06
2.194500000000000028e+01;3.155999999999999938e-06
2.244399999999999906e+01;3.597000000000000035e-06
2.294300000000000139e+01;4.077999999999999750e-06
2.344099999999999895e+01;4.718000000000000398e-06
2.393999999999999773e+01;5.202000000000000338e-06
2.443900000000000006e+01;5.728000000000000046e-06
2.493799999999999883e+01;6.652999999999999660e-06
2.543599999999999994e+01;7.221999999999999633e-06
2.593499999999999872e+01;7.777000000000000248e-06
2.643399999999999750e+01;8.525999999999999345e-06
2.693299999999999983e+01;9.022999999999999838e-06
2.743100000000000094e+01;9.713000000000000008e-06
