0.000000000000000000e+00;0.000000000000000000e+00
4.987499999999999711e-01;0.000000000000000000e+00
9.975100000000001188e-01;1.600000000000000100e-08
1.496300000000000185e+00;1.900000000000000139e-08
1.994999999999999885e+00;1.799999999999999905e-08
2.493799999999999795e+00;1.399999999999999963e-08
2.992499999999999716e+00;1.499999999999999866e-08
3.491300000000000292e+00;2.399999999999999984e-08
3.989999999999999769e+00;1.600000000000000100e-08
4.488800000000000345e+00;2.199999999999999848e-08
4.987499999999999822e+00;1.099999999999999924e-08
5.486299999999999955e+00;8.999999999999999527e-09
5.984999999999999432e+00;8.000000000000000498e-09
6.483799999999999564e+00;6.999999999999999816e-09
6.982499999999999929e+00;8.000000000000000498e-09
7.481300000000000061e+00;5.999999999999999960e-09
7.979999999999999538e+00;2.000000000000000125e-09
8.478799999999999670e+00;6.999999999999999816e-09
8.977600000000000691e+00;8.000000000000000498e-09
9.476300000000000168e+00;1.000000000000000021e-08
9.975100000000001188e+00;1.000000000000000021e-08
1.047400000000000020e+01;1.399999999999999963e-08
1.097300000000000075e+01;1.300000000000000060e-08
1.147100000000000009e+01;1.199999999999999992e-08
1.196999999999999886e+01;2.300000000000000081e-08
1.246899999999999942e+01;1.900000000000000139e-08
1.296799999999999997e+01;2.499999999999999887e-08
1.346600000000000108e+01;2.099999999999999945e-08
1.396499999999999986e+01;3.200000000000000199e-08
1.446399999999999864e+01;2.600000000000000121e-08
1.496300000000000097e+01;2.700000000000000023e-08
1.546100000000000030e+01;4.199999999999999889e-08
1.595999999999999908e+01;3.500000000000000239e-08
1.645900000000000318e+01;2.700000000000000023e-08
1.695800000000000196e+01;5.700000000000000086e-08
1.745599999999999952e+01;5.500000000000000281e-08
1.795499999999999829e+01;6.800000000000000010e-08
1.845400000000000063e+01;8.699999999999999818e-08
1.895299999999999940e+01;1.029999999999999959e-07
1.945100000000000051e+01;1.369999999999999959e-07
1.994999999999999929e+01;1.590000000000000076e-07
2.044899999999999807e+01;1.830000000000000108e-07
2.094800000000000040e+01;2.610000000000000210e-07
2.144600000000000151e+01;2.990000000000000172e-07
2.194500000000000028e+01;3.610000000000000165e-07
2.244399999999999906e+01;4.610000000000000120e-07
2.294300000000000139e+01;4.999999999999999774e-07
2.344099999999999895e+01;5.950000000000000207e-07
2.393999999999999773e+01;6.819999999999999924e-07
2.443900000000000006e+01;7.109999999999999477e-07
2.493799999999999883e+01;7.989999999999999945e-07
2.543599999999999994e+01;9.700000000000000302e-07
2.593499999999999872e+01;1.022999999999999989e-06
2.643399999999999750e+01;1.089999999999999940e-06
2.693299999999999983e+01;1.218000000000000027e-06
2.743100000000000094e+01;1.258000000000000068e-06
2.792999999999999972e+01;1.342000000000000026e-06
2.842899999999999849e+01;1.376000000000000039e-06
2.892799999999999727e+01;1.444999999999999929e-06
2.942600000000000193e+01;1.628999999999999989e-06
2.992500000000000071e+01;1.599000000000000064e-06
3.042399999999999949e+01;1.650000000000000084e-06
3.092299999999999827e+01;1.717000000000000036e-06
3.142099999999999582e+01;1.717999999999999899e-06
3.191999999999999815e+01;1.757000000000000076e-06
3.241900000000000404e+01;1.773000000000000008e-06
3.291800000000000637e+01;1.763999999999999967e-06
3.341600000000000392e+01;1.777000000000000096e-06
3.391499999999999915e+01;1.734000000000000042e-06
3.441400000000000148e+01;1.796999999999999905e-06
3.491299999999999670e+01;1.728000000000000015e-06
3.541100000000000136e+01;1.684999999999999961e-06
3.590999999999999659e+01;1.652000000000000023e-06
3.640899999999999892e+01;1.653000000000000098e-06
3.690800000000000125e+01;1.554000000000000072e-06
3.740599999999999881e+01;1.441000000000000052e-06
3.790500000000000114e+01;1.382999999999999930e-06
3.840400000000000347e+01;1.303999999999999924e-06
3.890299999999999869e+01;1.129999999999999981e-06
3.940099999999999625e+01;1.063000000000000029e-06
3.989999999999999858e+01;1.007999999999999921e-06
4.039900000000000091e+01;8.169999999999999704e-07
4.089799999999999613e+01;6.199999999999999931e-07
4.139700000000000557e+01;4.719999999999999913e-07
4.189500000000000313e+01;2.100000000000000011e-07
4.239399999999999835e+01;2.000000000000000042e-08
