thickness (mm);transmission
3.0;0.5841737676475453
3.2;0.5657378768966753
3.4000000000000004;0.5480452736692756
3.6000000000000005;0.5310556918649915
3.8000000000000007;0.5147318468226552
4.000000000000001;0.49903913711790443
4.200000000000001;0.48394538579466684
4.400000000000001;0.46942061429292226
4.600000000000001;0.4554368437812647
4.800000000000002;0.44196791967246263
5.000000000000002;0.4289893559079131
5.200000000000002;0.4164781962178041
5.400000000000002;0.4044128900485469
5.600000000000002;0.39277318123271543
5.8000000000000025;0.38154000778400926
6.000000000000003;0.3706954114484863
6.200000000000003;0.36022245584652857
6.400000000000003;0.350105152207444
6.600000000000003;0.3403283918376092
6.800000000000003;0.3308778845792335
7.0000000000000036;0.3217401026145325
7.200000000000004;0.31290222905274445
7.400000000000004;0.30435211080767033
7.600000000000004;0.2960782153334395
7.800000000000004;0.2880695908376899
8.000000000000004;0.28031582963571716
8.200000000000005;0.2728070343475026
8.400000000000006;0.26553378667282884
8.600000000000005;0.25848711850867867
8.800000000000004;0.2516584851984336
9.000000000000005;0.24503974072457546
9.200000000000006;0.23862311467607933
9.400000000000006;0.23240119083885152
9.600000000000005;0.22636688727272208
9.800000000000006;0.22051343775191948
10.000000000000007;0.21483437445785158
10.200000000000006;0.20932351182359862
10.400000000000006;0.20397493143894851
10.600000000000007;0.19878296793321826
10.800000000000008;0.19374219576062554
11.000000000000007;0.1888474168197177
11.200000000000006;0.18409364884441362
11.400000000000007;0.17947611450965067
11.600000000000009;0.17499023119952686
11.800000000000008;0.17063160139024433
12.000000000000007;0.16639600360414555
12.200000000000008;0.16227938389474775
12.40000000000001;0.15827784782594015
12.600000000000009;0.15438765291147902
12.800000000000008;0.15060520148360396
13.000000000000009;0.14692703396204732
13.20000000000001;0.14334982249693798
13.40000000000001;0.13987036496112903
13.600000000000009;0.13648557926933857
13.80000000000001;0.13319249800318053
14.00000000000001;0.12998826332271748
14.20000000000001;0.12687012214658172
14.40000000000001;0.12383542158401441
14.60000000000001;0.12088160460336471
14.800000000000011;0.11800620592268676
15.00000000000001;0.11520684810908034
