energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 0.0
1.4000000000000004; 0.0
1.5000000000000004; 8.488591923499159e-297
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 0.0
3.300000000000002; 0.0
3.400000000000002; 0.0
3.500000000000002; 0.0
3.6000000000000023; 0.0
3.7000000000000024; 1.698775233e-315
3.8000000000000025; 1.8458213171627263e-293
3.9000000000000026; 2.0245012913714927e-273
4.000000000000003; 3.8187208132361402e-255
4.100000000000003; 1.947679592800806e-238
4.200000000000003; 3.898270810913704e-223
4.3000000000000025; 4.2347009345826564e-209
4.400000000000003; 3.3272033899141525e-196
4.5000000000000036; 2.4393700178405197e-184
4.600000000000003; 2.092912170060388e-173
4.700000000000003; 2.570735132041018e-163
4.800000000000003; 5.4112692248218145e-154
4.900000000000004; 2.2922704690606585e-145
5.0000000000000036; 2.2564456252277825e-137
5.100000000000003; 5.8749120289834245e-130
5.200000000000004; 4.552411605803929e-123
5.300000000000004; 1.1673767229311565e-116
5.400000000000004; 1.0894251183473637e-110
5.5000000000000036; 4.02977622011463e-105
5.600000000000004; 6.380120799464766e-100
5.700000000000005; 4.633658228566456e-95
5.800000000000004; 1.6433766349977495e-90
5.900000000000004; 3.0119814193417997e-86
6.000000000000004; 3.0029681933253676e-82
6.100000000000005; 1.7056828291807885e-78
6.200000000000005; 5.759705913338456e-75
6.300000000000004; 1.2015873955048186e-71
6.400000000000005; 1.6039916402823934e-68
6.500000000000005; 1.4147059242135753e-65
6.600000000000005; 8.489662662903899e-63
6.700000000000005; 3.5608246055937177e-60
6.800000000000005; 1.0699365922004531e-57
6.900000000000006; 2.3558717879492163e-55
7.000000000000005; 3.881320690247615e-53
7.100000000000005; 4.877218797308753e-51
7.2000000000000055; 4.5796178502135654e-49
7.300000000000006; 3.52963112273712e-47
7.400000000000006; 2.179113959738353e-45
7.500000000000005; 1.0927853188294615e-43
7.600000000000006; 4.5091787578373055e-42
7.700000000000006; 1.549385253144491e-40
7.800000000000006; 4.4826575026859496e-39
7.900000000000006; 1.103304396163608e-37
8.000000000000007; 2.3323379889546983e-36
8.100000000000007; 4.2731788894236154e-35
8.200000000000006; 6.840425568254528e-34
8.300000000000006; 9.641055882319839e-33
8.400000000000006; 1.205003687477071e-31
8.500000000000007; 1.3445609427630533e-30
8.600000000000007; 1.3477705466451706e-29
8.700000000000006; 1.2207681947292752e-28
8.800000000000008; 1.004632578743446e-27
8.900000000000007; 7.550259045002556e-27
9.000000000000007; 5.206915284503845e-26
9.100000000000007; 3.3099140108156817e-25
9.200000000000006; 1.9476154638155056e-24
9.300000000000008; 1.065027084199773e-23
9.400000000000007; 5.43257107951448e-23
9.500000000000007; 2.593922079849984e-22
9.600000000000009; 1.1631730022139039e-21
9.700000000000008; 4.913744901665688e-21
9.800000000000008; 1.9612295034933797e-20
9.900000000000007; 7.416264493801354e-20
10.000000000000007; 2.663840111564257e-19
10.100000000000009; 9.110368065345021e-19
10.200000000000008; 2.9737126993499678e-18
10.300000000000008; 9.284254371133806e-18
10.40000000000001; 2.778284691192574e-17
10.500000000000009; 7.984274114773194e-17
