energy (keV); transmission
1.0; 0.0
1.1; 0.0
1.2000000000000002; 0.0
1.3000000000000003; 6.544761343899832e-280
1.4000000000000004; 1.2960957928868927e-237
1.5000000000000004; 4.161249640828177e-198
1.6000000000000005; 0.0
1.7000000000000006; 0.0
1.8000000000000007; 0.0
1.9000000000000008; 0.0
2.000000000000001; 0.0
2.100000000000001; 0.0
2.200000000000001; 0.0
2.300000000000001; 0.0
2.4000000000000012; 0.0
2.5000000000000013; 0.0
2.6000000000000014; 0.0
2.7000000000000015; 0.0
2.8000000000000016; 0.0
2.9000000000000017; 0.0
3.0000000000000018; 0.0
3.100000000000002; 0.0
3.200000000000002; 1.314081475556e-311
3.300000000000002; 8.703664803184715e-287
3.400000000000002; 1.3220494537431284e-264
3.500000000000002; 1.0586390478786884e-244
3.6000000000000023; 8.939440457672036e-227
3.7000000000000024; 1.4237179053405835e-210
3.8000000000000025; 6.984357133553653e-196
3.9000000000000026; 1.600339183139143e-182
4.000000000000003; 2.4431226620051735e-170
4.100000000000003; 3.3600443458966404e-159
4.200000000000003; 5.336395435633527e-149
4.3000000000000025; 1.2149222800315575e-139
4.400000000000003; 4.801602820896259e-131
4.5000000000000036; 3.9040777169977565e-123
4.600000000000003; 7.594525923990714e-116
4.700000000000003; 4.0430106792192574e-109
4.800000000000003; 6.640479309244196e-103
4.900000000000004; 3.745506654453625e-97
5.0000000000000036; 7.985153119358861e-92
5.100000000000003; 7.014567712978957e-87
5.200000000000004; 2.7468040637236103e-82
5.300000000000004; 5.146050213380928e-78
5.400000000000004; 4.914336864917529e-74
5.5000000000000036; 2.5323318647996055e-70
5.600000000000004; 7.41115564896839e-67
5.700000000000005; 1.29007808711777e-63
5.800000000000004; 1.3925947022320292e-60
5.900000000000004; 9.680583283408695e-58
6.000000000000004; 4.4843601872637406e-55
6.100000000000005; 1.4275747297378339e-52
6.200000000000005; 3.2131687865184873e-50
6.300000000000004; 5.246104162252995e-48
6.400000000000005; 6.3601603783375836e-46
6.500000000000005; 5.849392736053968e-44
6.600000000000005; 4.161599563040459e-42
6.700000000000005; 2.3318488074956184e-40
6.800000000000005; 1.0460971699830693e-38
6.900000000000006; 3.814472026103077e-37
7.000000000000005; 1.1463564659100912e-35
7.100000000000005; 2.875951068204523e-34
7.2000000000000055; 5.941363989538854e-33
7.300000000000006; 1.0760180257121124e-31
7.400000000000006; 1.680815180910385e-30
7.500000000000005; 2.285721084979537e-29
7.600000000000006; 2.729386054793723e-28
7.700000000000006; 2.8847373575989067e-27
7.800000000000006; 2.7186734036314424e-26
7.900000000000006; 2.3003657834081695e-25
8.000000000000007; 1.7587103688276616e-24
8.100000000000007; 1.2222706485716177e-23
8.200000000000006; 7.763461693010952e-23
8.300000000000006; 4.529842131474419e-22
8.400000000000006; 2.439639093149406e-21
8.500000000000007; 1.2182048598350618e-20
8.600000000000007; 5.663400926940063e-20
8.700000000000006; 2.46087074803543e-19
8.800000000000008; 1.0030860061935497e-18
8.900000000000007; 3.848645425453521e-18
9.000000000000007; 1.394398824219746e-17
9.100000000000007; 4.7849544456950284e-17
9.200000000000006; 1.5595601974774634e-16
9.300000000000008; 4.840688109481905e-16
9.400000000000007; 1.4344000054781138e-15
9.500000000000007; 4.067285114675975e-15
9.600000000000009; 1.1060197333922038e-14
9.700000000000008; 2.890292110919011e-14
9.800000000000008; 7.27253151514346e-14
9.900000000000007; 1.7651846414171338e-13
10.000000000000007; 4.140048569209866e-13
10.100000000000009; 9.39775132140142e-13
10.200000000000008; 2.0679149439209437e-12
