thickness (mm);transmission
0.1; 0.7403370715355941
0.11; 0.7184101281708146
0.12; 0.697132606351717
0.13; 0.6764852718267698
0.13999999999999999; 0.6564494600151497
0.14999999999999997; 0.6370070591345122
0.15999999999999998; 0.6181404938284742
0.16999999999999998; 0.5998327092790116
0.17999999999999997; 0.5820671557894065
0.18999999999999995; 0.5648277738238109
0.19999999999999996; 0.5480989794898995
0.20999999999999996; 0.5318656504514918
0.21999999999999995; 0.5161131122584064
0.22999999999999995; 0.5008271250811912
0.23999999999999994; 0.48599387083873813
0.24999999999999992; 0.47159994070714584
0.2599999999999999; 0.45763232299853873
0.2699999999999999; 0.4440783913988849
0.2799999999999999; 0.43092589355418176
0.2899999999999999; 0.4181629399946891
0.29999999999999993; 0.40577799338719994
0.30999999999999994; 0.3937598581056314
0.3199999999999999; 0.38209767011051
0.32999999999999985; 0.37078088712819984
0.33999999999999986; 0.3597992791209993
0.34999999999999987; 0.3491429190394883
0.3599999999999999; 0.33880217384876926
0.3699999999999999; 0.3287676958204878
0.3799999999999999; 0.3190304140827621
0.3899999999999999; 0.30958152642038256
0.3999999999999998; 0.3004124913178694
0.4099999999999998; 0.29151502023819437
0.4199999999999998; 0.28288107013018854
0.4299999999999998; 0.2745028361578612
0.43999999999999984; 0.26637274464505845
0.44999999999999984; 0.2584834462290838
0.45999999999999985; 0.2508278092170911
0.46999999999999986; 0.243398913139245
0.47999999999999976; 0.23619004249282013
0.48999999999999977; 0.22919468067158527
0.4999999999999998; 0.22240650407498352
0.5099999999999998; 0.21581937639178428
0.5199999999999998; 0.20942734305303887
0.5299999999999998; 0.203224625849326
0.5399999999999998; 0.1972056177074212
0.5499999999999998; 0.1913648776216681
0.5599999999999997; 0.18569712573547
0.5699999999999997; 0.18019723856845513
0.5799999999999997; 0.17486024438500203
0.5899999999999997; 0.16968131869993708
0.5999999999999998; 0.1646557799173425
0.6099999999999998; 0.15977908509853175
0.6199999999999998; 0.15504682585536705
0.6299999999999997; 0.15045472436520688
0.6399999999999997; 0.14599862950388018
0.6499999999999997; 0.14167451309319318
0.6599999999999997; 0.13747846625957488
0.6699999999999997; 0.1334066959005709
0.6799999999999997; 0.12945552125599075
0.6899999999999997; 0.1256213705806093
0.6999999999999996; 0.12190077791541472
0.7099999999999996; 0.11829037995448353
0.7199999999999996; 0.11478691300465174
0.7299999999999996; 0.11138721003523226
0.7399999999999997; 0.10808819781511285
0.7499999999999997; 0.10488689413464583
0.7599999999999997; 0.10178040510981866
0.7699999999999997; 0.09876592256626825
0.7799999999999997; 0.09584072150077405
0.7899999999999996; 0.09300215761793597
0.7999999999999996; 0.09024766493980896
0.8099999999999996; 0.08757475348633509
0.8199999999999996; 0.08498100702447488
0.8299999999999996; 0.08246408088400399
0.8399999999999996; 0.08002169983800066
0.8499999999999996; 0.07765165604610758
0.8599999999999995; 0.0753518070587096
0.8699999999999996; 0.07312007388022229
0.8799999999999996; 0.07095443908974156
0.8899999999999996; 0.06885294501735446
0.8999999999999996; 0.06681369197446368
0.9099999999999996; 0.06483483653652489
0.9199999999999996; 0.06291458987664549
0.9299999999999996; 0.06105121614853789
0.9399999999999996; 0.05924303091736573
0.9499999999999995; 0.05748839963706452
0.9599999999999995; 0.05578573617276018
0.9699999999999995; 0.05413350136695008
0.9799999999999995; 0.05253020164814995
0.9899999999999995; 0.05097438768074948
0.9999999999999996; 0.049464653054855666
1.0099999999999996; 0.04799963301493978
1.0199999999999996; 0.046578003226138656
1.0299999999999996; 0.045198478577095115
1.0399999999999996; 0.04385981201825523
1.0499999999999996; 0.04256079343457226
1.0599999999999996; 0.041300248551598535
1.0699999999999996; 0.04007703787397589
1.0799999999999996; 0.03889005565536555
1.0899999999999996; 0.037738228898886124
1.0999999999999996; 0.03662051638715601
1.1099999999999997; 0.03553590774106374
1.1199999999999997; 0.034483422506414944
1.1299999999999997; 0.033462109267630886
1.1399999999999997; 0.03247104478769672
1.1499999999999995; 0.031509333173582586
1.1599999999999995; 0.030576105066382635
1.1699999999999995; 0.029670516855440414
1.1799999999999995; 0.02879174991574962
1.1899999999999995; 0.027939009867941293
1.1999999999999995; 0.027111525860188328
1.2099999999999995; 0.026308549871378175
1.2199999999999995; 0.02552935603492385
1.2299999999999995; 0.024773239982601926
1.2399999999999995; 0.024039518207824517
1.2499999999999996; 0.023327527447769468
1.2599999999999996; 0.022636624083810356
1.2699999999999996; 0.02196618355970423
1.2799999999999996; 0.021315599817011255
1.2899999999999996; 0.020684284747235725
1.2999999999999994; 0.020071667660193367
1.3099999999999994; 0.01947719476812426
1.3199999999999994; 0.018900328685085073
1.3299999999999994; 0.01834054794116801
1.3399999999999994; 0.017797346511107398
1.3499999999999994; 0.017270233356847842
1.3599999999999994; 0.016758731983660274
1.3699999999999994; 0.016262380009404758
1.3799999999999994; 0.01578072874655077
1.3899999999999995; 0.015313342796576859
1.3999999999999995; 0.014859799656383248
1.4099999999999995; 0.01441968933636151
1.4199999999999995; 0.013992613989776068
1.4299999999999995; 0.013578187553122489
1.4399999999999995; 0.013176035397137473
1.4499999999999995; 0.012785793988145064
1.4599999999999995; 0.012407110559432935
1.4699999999999993; 0.012039642792361707
1.4799999999999993; 0.011683058506918965
1.4899999999999993; 0.011337035361438397
1.4999999999999993; 0.011001260561212402
1.5099999999999993; 0.010675430575734916
1.5199999999999994; 0.010359250864318801
1.5299999999999994; 0.010052435609839759
1.5399999999999994; 0.009754707460366096
1.5499999999999994; 0.00946579727844073
1.5599999999999994; 0.009185443897788935
1.5699999999999994; 0.00891339388723169
