thickness (mm);transmission
0.5; 0.6294350319421795
0.55; 0.6009606022249299
0.6000000000000001; 0.5737743009189967
0.6500000000000001; 0.5478178555736051
0.7000000000000002; 0.5230356298715283
0.7500000000000002; 0.4993745043754782
0.8000000000000003; 0.47678376266929984
0.8500000000000003; 0.45521498264991905
0.9000000000000004; 0.4346219327370333
0.9500000000000004; 0.4149604727780766
1.0000000000000004; 0.39618845943605235
1.0500000000000005; 0.37826565585744004
1.1000000000000005; 0.36115364542655026
1.1500000000000006; 0.3448157494214683
1.2000000000000006; 0.32921694839508325
1.2500000000000007; 0.3143238071126891
1.3000000000000007; 0.30010440288526313
1.3500000000000008; 0.2865282571448104
1.4000000000000008; 0.27356627011510626
1.4500000000000008; 0.2611906584378104
1.5000000000000009; 0.24937489562025442
1.550000000000001; 0.23809365517725717
1.600000000000001; 0.22732275634509513
1.650000000000001; 0.21703911225126837
1.700000000000001; 0.20722068042896602
1.750000000000001; 0.19784641557016283
1.8000000000000012; 0.18889622441607423
1.8500000000000012; 0.18035092268828068
1.9000000000000012; 0.17219219396820473
1.9500000000000013; 0.16440255043680205
2.0000000000000013; 0.15696529539031245
2.0500000000000016; 0.14986448745172704
2.1000000000000014; 0.14308490640125918
2.1500000000000012; 0.13661202055257937
2.2000000000000015; 0.13043195560488632
2.2500000000000018; 0.12453146490405112
2.3000000000000016; 0.11889790104908877
2.3500000000000014; 0.11351918878309947
2.4000000000000017; 0.10838379911057087
2.450000000000002; 0.10348072458556423
2.5000000000000018; 0.09879945571781494
2.5500000000000016; 0.09432995844617617
2.600000000000002; 0.0900626526311203
2.650000000000002; 0.08598839152019842
2.700000000000002; 0.08209844214244255
2.7500000000000018; 0.0783844665896878
2.800000000000002; 0.07483850414469125
2.8500000000000023; 0.07145295421774048
2.900000000000002; 0.06822056005517693
2.950000000000002; 0.06513439318491449
3.000000000000002; 0.06218783856561275
3.0500000000000025; 0.05937458040767332
3.1000000000000023; 0.056688588635666615
3.150000000000002; 0.05412410596317272
3.2000000000000024; 0.05167563555233147
3.2500000000000027; 0.04933792923165081
3.3000000000000025; 0.04710597624681866
3.3500000000000023; 0.044974992520406556
3.4000000000000026; 0.04294041039744364
3.450000000000003; 0.0409978688548811
3.5000000000000027; 0.03914320415396156
3.5500000000000025; 0.037372440915457356
3.6000000000000028; 0.03568178359864787
3.650000000000003; 0.03406760836577151
3.700000000000003; 0.03252645531451418
3.7500000000000027; 0.031055021061885117
3.800000000000003; 0.02965015166358383
3.850000000000003; 0.028308835853681366
3.900000000000003; 0.027028198590125226
3.950000000000003; 0.025805494892233365
4.0000000000000036; 0.02463810395696803
4.050000000000003; 0.023523523541378103
4.100000000000003; 0.022459364599168852
4.150000000000003; 0.021443346159903044
4.200000000000003; 0.020473290439857104
4.2500000000000036; 0.0195471181740527
4.300000000000003; 0.01866284415945835
4.350000000000003; 0.017818572999807845
4.400000000000004; 0.017012495042915025
4.450000000000004; 0.01624288250177664
4.5000000000000036; 0.015508085751148915
4.550000000000003; 0.014806529791659941
4.600000000000003; 0.014136710873878905
4.650000000000004; 0.013497193275105778
4.700000000000004; 0.012886606221972966
4.7500000000000036; 0.012303640952262418
4.800000000000004; 0.011747047909640573
4.850000000000004; 0.011215634065298095
4.900000000000004; 0.010708260360753397
4.950000000000004; 0.010223839266338856
5.0000000000000036; 0.009761332450136474
5.050000000000004; 0.009319748552366298
5.100000000000004; 0.008898141060457315
5.150000000000004; 0.008495606280245973
5.200000000000005; 0.008111281398953833
5.250000000000004; 0.007744342635792394
5.300000000000004; 0.007394003476230932
5.350000000000004; 0.007059512986142708
5.400000000000004; 0.006740154202215987
5.450000000000005; 0.0064352425951797
5.500000000000004; 0.006144124602549878
5.550000000000004; 0.00586617622775176
5.600000000000005; 0.0056008017026149635
5.650000000000005; 0.005347432210374804
5.700000000000005; 0.005105524666442516
5.750000000000004; 0.004874560554331171
5.800000000000004; 0.0046540448142420015
5.850000000000005; 0.004443504781928962
5.900000000000005; 0.004242489175567031
5.950000000000005; 0.004050567128452608
6.000000000000005; 0.0038673272654627094
6.050000000000005; 0.0036923768212933825
6.100000000000005; 0.003525340798587265
6.150000000000005; 0.0033658611641459034
6.200000000000005; 0.0032135960815038297
6.250000000000005; 0.003068219178219526
6.300000000000005; 0.002929418846312746
6.350000000000005; 0.0027968975743486828
6.400000000000006; 0.002670371309737382
6.4500000000000055; 0.002549568849881509
6.500000000000005; 0.002434231260867384
