thickness (mm);transmission
1.5699999999999994; 0.0024484697217786165
1.5799999999999994; 0.002356478567336624
1.5899999999999994; 0.002267943601231491
1.5999999999999994; 0.0021827349714367687
1.6099999999999994; 0.0021007277045805043
1.6199999999999992; 0.0020218015226499153
1.6299999999999992; 0.0019458406665826245
1.6399999999999992; 0.0018727337264857354
1.6499999999999992; 0.0018023734782337218
1.6599999999999993; 0.0017346567262054749
1.6699999999999993; 0.0016694841519298606
1.6799999999999993; 0.0016067601684177915
1.6899999999999993; 0.0015463927799671815
1.6999999999999993; 0.0014882934472351392
1.7099999999999993; 0.0014323769573795233
1.7199999999999993; 0.0013785612990793938
1.7299999999999993; 0.0013267675422510478
1.7399999999999993; 0.0012769197222832428
1.7499999999999993; 0.0012289447286217905
1.7599999999999993; 0.0011827721975401332
